Brand,Memory,Storage,Rating,Selling Price,Cluster,Price Change,Rating Change,Elasticity
realme,4,64,4.5,9999,Cluster 2,0.176491352,0,0
realme,3,64,4.4,9999,Cluster 2,-0.166055046,0,0
GIONEE,1,16,4.1,9999,Cluster 2,-0.130521739,-0.023809524,0.18241807
Nokia,1,4,4.2,9999,Cluster 2,0.492610837,0.135135135,0.274324324
SAMSUNG,4,64,4.1,9999,Cluster 2,-0.375023439,-0.046511628,0.124023256
SAMSUNG,1,8,4.1,9999,Cluster 2,-0.354861604,-0.023809524,0.067095238
Lenovo,3,32,4.2,9999,Cluster 2,0.334979973,0.024390244,0.072811051
Lenovo,3,32,4.2,9999,Cluster 2,-0.166680557,0.024390244,-0.146329268
Lenovo,3,32,4.2,9999,Cluster 2,-0.166680557,0.024390244,-0.146329268
Lenovo,3,32,4.2,9999,Cluster 2,-0.411788929,-0.023255814,0.056475083
Motorola,4,64,4.3,9999,Cluster 2,-0.66668889,-0.022727273,0.034089773
Motorola,4,64,4.3,9999,Cluster 2,0.666777796,0.048780488,0.073158537
Motorola,4,64,4.3,9999,Cluster 2,-0.310413793,0.023809524,-0.076702532
Motorola,4,64,4.3,9999,Cluster 2,0.250031254,0.048780488,0.195097561
Motorola,1,16,4.4,9999,Cluster 2,-0.230786984,0.023255814,-0.100767442
Motorola,1,8,4.2,9999,Cluster 2,-0.230786984,-0.023255814,0.100767442
Lenovo,3,32,4.2,9999,Cluster 2,-0.083501375,0.076923077,-0.921219286
POCO,4,64,4.3,9999,Cluster 2,-0.166680557,0,0
Xiaomi,4,64,4.5,9999,Cluster 2,0.05263712,0.046511628,0.883627907
Xiaomi,3,32,4.3,9999,Cluster 2,-0.090917356,0,0
Infinix,4,64,4.4,9999,Cluster 2,-0.090917356,0.023255814,-0.255790698
Infinix,4,64,4.3,9999,Cluster 2,-0.166680557,0,0
Infinix,4,64,4.5,9999,Cluster 2,-0.230786984,0.071428571,-0.3095
Infinix,3,32,4.2,9999,Cluster 2,-0.230786984,-0.045454545,0.196954545
Infinix,4,64,4.4,9999,Cluster 2,-0.090917356,0.023255814,-0.255790698
Infinix,4,64,4.3,9999,Cluster 2,-0.090917356,0,0
Infinix,4,64,4.4,9999,Cluster 2,0.075276911,0.023255814,0.308936877
Infinix,4,64,4.3,9999,Cluster 2,-0.090917356,0,0
Infinix,4,64,4.3,9999,Cluster 2,0.251439299,0,0
Infinix,3,32,4.4,9999,Cluster 2,-0.166680557,0,0
Infinix,3,32,4.4,9999,Cluster 2,-0.285734695,0.023255814,-0.081389535
Infinix,4,64,4.3,9999,Cluster 2,-0.166680557,0.048780488,-0.292658537
Infinix,4,64,4.5,9999,Cluster 2,0.111123458,0.046511628,0.41855814
Infinix,4,64,4.3,9999,Cluster 2,0.333377784,0.075,0.22497
Infinix,3,32,4.2,9999,Cluster 2,-0.166680557,0.024390244,-0.146329268
Infinix,3,32,4.2,9999,Cluster 2,-0.090917356,-0.023255814,0.255790698
Infinix,3,32,4.2,9999,Cluster 2,-0.090917356,-0.023255814,0.255790698
Infinix,3,32,4.2,9999,Cluster 2,0.438912074,0.024390244,0.055569772
Infinix,3,32,4.2,9999,Cluster 2,0.111123458,0,0
Infinix,4,64,4.2,9999,Cluster 2,-0.090917356,0,0
Nokia,2,16,3.9,10000,Cluster 1,0.00010001,0,0
OPPO,2,16,4.2,10000,Cluster 2,-0.362122855,-0.045454545,0.125522443
SAMSUNG,2,32,4.4,10000,Cluster 2,0.111111111,0.023255814,0.209302326
SAMSUNG,2,32,4.4,10000,Cluster 2,-0.636350413,0,0
SAMSUNG,2,32,4.4,10000,Cluster 2,-0.784017279,0.073170732,-0.093327958
OPPO,1,16,3.8,10000,Cluster 1,-0.230177059,-0.11627907,0.50517228
Xiaomi,4,64,4.2,10070,Cluster 2,0.176264455,-0.045454545,-0.257876981
Xiaomi,4,64,4.4,10121,Cluster 2,-0.096258595,0,0
Nokia,2,16,3.8,10199,Cluster 1,0.457208173,-0.05,-0.109359375
LG,512,4,4.5,10199,Cluster 3,-0.757288023,0,0
SAMSUNG,4,64,4.1,10398,Cluster 2,5.712717883,0,0
Nokia,3,64,4,10399,Cluster 1,8.050478677,-0.047619048,-0.005915058
Nokia,3,64,4,10399,Cluster 1,6.433166548,-0.047619048,-0.007402116
SAMSUNG,3,32,4.3,10399,Cluster 2,-0.132693912,0,0
SAMSUNG,3,32,4.3,10399,Cluster 2,0.794477998,0.131578947,0.165616855
Infinix,3,32,4.2,10399,Cluster 2,0.300037505,0,0
Nokia,3,32,4.2,10440,Cluster 2,0.472911964,0,0
Xiaomi,3,64,4.2,10450,Cluster 2,0.16240267,0,0
OPPO,3,32,3.7,10490,Cluster 1,-0.776751511,-0.139534884,0.179639025
OPPO,3,32,4.3,10490,Cluster 2,-0.382577987,0,0
SAMSUNG,1,8,4.3,10490,Cluster 2,-0.83216,-0.022727273,0.027311181
OPPO,3,32,4.1,10490,Cluster 2,-0.273998201,0,0
OPPO,4,64,4.4,10490,Cluster 2,-0.250178699,0.023255814,-0.092956811
OPPO,4,64,4.4,10490,Cluster 2,0.105374078,0,0
OPPO,4,64,4.4,10490,Cluster 2,-0.343964978,0.023255814,-0.067610994
OPPO,3,32,4.3,10490,Cluster 2,-0.416898277,0,0
LG,4,64,4,10499,Cluster 1,0.346198231,0,0
LG,6,128,3.7,10499,Cluster 1,-0.650021667,-0.119047619,0.183144078
realme,4,64,4.4,10499,Cluster 2,-0.475023751,0.023255814,-0.04895716
realme,4,64,4.4,10499,Cluster 2,-0.300020001,-0.022222222,0.074069136
realme,4,64,4.3,10499,Cluster 2,-0.160012801,0,0
realme,4,64,4.4,10499,Cluster 2,-0.300020001,-0.022222222,0.074069136
realme,4,64,4.3,10499,Cluster 2,0.235321803,0,0
realme,4,64,4.4,10499,Cluster 2,-0.125010418,-0.022222222,0.177762963
realme,4,64,4.4,10499,Cluster 2,0.235321803,-0.022222222,-0.094433333
realme,4,64,4.4,10499,Cluster 2,0.105274239,0,0
GIONEE,4,64,4.1,10499,Cluster 2,-0.363658404,0,0
GIONEE,4,64,4.1,10499,Cluster 2,0.750125021,0.051282051,0.068364672
Nokia,3,32,4.1,10499,Cluster 2,1.692741729,0.108108108,0.063865684
SAMSUNG,4,64,4.2,10499,Cluster 2,-0.086964084,0.05,-0.57495
SAMSUNG,4,64,4.2,10499,Cluster 2,-0.382375434,-0.023255814,0.06081932
SAMSUNG,4,64,4.2,10499,Cluster 2,1.147034765,0.076923077,0.067062551
Motorola,4,64,4.1,10499,Cluster 2,0.193203773,0,0
Motorola,4,64,4.1,10499,Cluster 2,-0.275881095,-0.046511628,0.168593023
Xiaomi,4,64,4.4,10499,Cluster 2,-0.086964084,0,0
POCO,6,64,4.4,10499,Cluster 2,-0.086964084,0,0
SAMSUNG,1,16,4,10800,Cluster 1,-0.485714286,-0.069767442,0.143638851
SAMSUNG,3,32,4.3,10848,Cluster 2,-0.897659412,-0.044444444,0.049511478
Xiaomi,4,64,4.3,10888,Cluster 2,0.146225919,0.023809524,0.162826974
Nokia,2,16,3.9,10899,Cluster 1,-0.358882353,-0.025,0.069660711
SAMSUNG,1,8,4,10899,Cluster 1,-0.678495575,0,0
Motorola,4,64,3.9,10910,Cluster 1,0.558794113,-0.025,-0.044739197
vivo,4,128,4.3,10990,Cluster 0,-0.083402836,0,0
LG,3,64,3.9,10990,Cluster 1,-0.000818256,-0.048780488,59.61517615
LG,3,64,3.9,10990,Cluster 1,-0.15455035,-0.048780488,0.315628452
GIONEE,1,4,2.8,10990,Cluster 1,-0.084090341,-0.317073171,3.770625347
OPPO,3,64,4.3,10990,Cluster 2,-0.607359771,-0.022727273,0.037419786
OPPO,4,64,4.4,10990,Cluster 2,-0.266844563,0,0
OPPO,4,64,4.4,10990,Cluster 2,-0.266844563,0,0
OPPO,3,64,4.3,10990,Cluster 2,-0.214438885,0,0
OPPO,3,16,4.4,10990,Cluster 2,-0.56022409,0.023255814,-0.041511628
OPPO,4,64,4.4,10990,Cluster 2,-0.645415242,0.047619048,-0.073780482
OPPO,3,16,4.4,10990,Cluster 2,-0.185262065,0.023255814,-0.125529281
realme,4,64,4.4,10990,Cluster 2,-0.000818256,-0.022222222,27.15802469
SAMSUNG,3,32,4.2,10990,Cluster 2,-0.880413493,-0.086956522,0.09876782
SAMSUNG,3,32,4.2,10990,Cluster 2,-0.896319777,-0.066666667,0.074378217
SAMSUNG,3,16,4.2,10990,Cluster 2,-0.600349104,-0.045454545,0.075713523
SAMSUNG,2,16,4.2,10990,Cluster 2,-0.685991028,-0.023255814,0.033901047
SAMSUNG,3,32,4.3,10990,Cluster 2,0.117665006,0.075,0.637402766
SAMSUNG,1,8,4.1,10990,Cluster 2,0.85016835,0.051282051,0.060319878
Xiaomi,4,64,4.2,10990,Cluster 2,0.169273327,-0.045454545,-0.268527513
vivo,3,32,4.4,10990,Cluster 2,-0.755723494,-0.12,0.158788235
OPPO,3,32,4.3,10990,Cluster 2,-0.880559058,-0.022727273,0.025810049
OPPO,4,64,4.4,10990,Cluster 2,-0.479442971,0,0
OPPO,4,64,4.4,10990,Cluster 2,-0.450225113,0.047619048,-0.105767196
SAMSUNG,2,16,4.4,10995,Cluster 2,0.8325,0.047619048,0.057200057
Nokia,4,64,3.5,10999,Cluster 1,0.394043093,-0.125,-0.317224188
Nokia,4,64,3.5,10999,Cluster 1,2.942293907,-0.078947368,-0.026831911
Motorola,3,32,3.7,10999,Cluster 1,1.018165138,-0.119047619,-0.116923684
LG,4,128,4.1,10999,Cluster 2,0.100010001,0.025,0.249975
ASUS,3,32,4.1,10999,Cluster 2,-0.153857989,-0.046511628,0.302302326
ASUS,3,32,4.1,10999,Cluster 2,-0.312519532,0.051282051,-0.164092308
ASUS,3,32,4.1,10999,Cluster 2,-0.266684446,-0.046511628,0.174406977
realme,4,64,4.4,10999,Cluster 2,-0.083340278,0,0
realme,4,64,4.4,10999,Cluster 2,-0.083340278,0,0
realme,4,64,4.5,10999,Cluster 2,-0.388910495,0,0
realme,4,64,4.4,10999,Cluster 2,0.222246916,0.023255814,0.104639535
realme,4,64,4.4,10999,Cluster 2,0.222246916,0,0
realme,4,64,4.4,10999,Cluster 2,-0.266684446,-0.022222222,0.083327778
realme,4,64,4.4,10999,Cluster 2,-0.352961939,-0.022222222,0.062959259
realme,4,64,4.4,10999,Cluster 2,-0.083340278,-0.022222222,0.266644444
realme,4,64,4.5,10999,Cluster 2,0.466728897,0.022727273,0.048694805
SAMSUNG,3,32,4.2,10999,Cluster 2,-0.880444353,-0.066666667,0.075719342
Lenovo,3,32,4.2,10999,Cluster 2,0.375046881,0.05,0.133316667
Lenovo,3,32,4.2,10999,Cluster 2,-0.191487798,-0.023255814,0.12144802
Lenovo,3,32,4.1,10999,Cluster 2,0.376595745,0.051282051,0.136172679
Lenovo,3,32,4.1,10999,Cluster 2,0.222246916,0.025,0.1124875
Lenovo,3,32,4.1,10999,Cluster 2,1.000181851,0.051282051,0.051272727
Motorola,4,64,4.1,10999,Cluster 2,-0.266684446,-0.023809524,0.089279762
Motorola,4,64,4.1,10999,Cluster 2,0.222246916,-0.023809524,-0.107130952
Motorola,2,16,4.3,10999,Cluster 2,-0.371449797,-0.022727273,0.061185315
Motorola,4,128,4.2,10999,Cluster 2,-0.476213153,0,0
Motorola,4,64,4.2,10999,Cluster 2,-0.083340278,0,0
Motorola,4,128,4.2,10999,Cluster 2,0.100010001,0.076923077,0.769153846
POCO,4,64,4.3,10999,Cluster 2,0.100010001,0,0
Xiaomi,4,64,4.3,10999,Cluster 2,0.571510216,-0.044444444,-0.077766667
Xiaomi,4,64,4.3,10999,Cluster 2,0.101001001,0.023809524,0.235735523
Xiaomi,4,64,4.3,10999,Cluster 2,0.160476894,0,0
Xiaomi,4,64,4.3,10999,Cluster 2,0.157911359,0,0
Xiaomi,4,64,4.3,10999,Cluster 2,0.161702577,0.023809524,0.147242699
realme,4,64,4.5,10999,Cluster 2,-0.607164542,0.022727273,-0.037431818
Infinix,4,64,4.3,10999,Cluster 2,0.325340402,0,0
Infinix,6,64,4.3,10999,Cluster 2,0.100010001,-0.022727273,-0.22725
Infinix,3,32,4.2,10999,Cluster 2,0.222246916,-0.045454545,-0.204522727
Infinix,6,64,4.3,10999,Cluster 2,0.182815356,0,0
Infinix,4,64,4.3,10999,Cluster 2,0.100010001,-0.022727273,-0.22725
Infinix,6,64,4.3,10999,Cluster 2,0.100010001,-0.022727273,-0.22725
Infinix,4,64,4.2,10999,Cluster 2,-0.214301022,-0.023255814,0.10851938
Infinix,4,64,4.2,10999,Cluster 2,-0.083340278,-0.045454545,0.545409091
Infinix,3,32,4.2,10999,Cluster 2,-0.083340278,-0.045454545,0.545409091
Infinix,4,64,4.3,10999,Cluster 2,0.466728897,0.075,0.160692857
Infinix,4,64,4.3,10999,Cluster 2,-0.153857989,-0.022727273,0.147715909
Infinix,4,64,4.3,10999,Cluster 2,-0.153857989,0.023809524,-0.15475
Infinix,6,64,4.2,10999,Cluster 2,0.100010001,0,0
Infinix,4,64,4.3,10999,Cluster 2,-0.388910495,0,0
Nokia,512,4,4,10999,Cluster 3,0.101001001,-0.024390244,-0.24148517
realme,6,128,4.3,10999,Cluster 0,-0.266684446,-0.022727273,0.085221591
realme,4,128,4.4,10999,Cluster 0,0.222246916,0,0
SAMSUNG,3,32,4.3,11000,Cluster 2,4.365853659,0.023809524,0.005453578
SAMSUNG,3,32,4.3,11000,Cluster 2,0.83639399,0.102564103,0.122626542
SAMSUNG,3,32,4.3,11000,Cluster 2,-0.352941176,0,0
OPPO,2,16,4.2,11000,Cluster 2,-0.266666667,-0.023255814,0.087209302
OPPO,4,64,4.3,11113,Cluster 2,-0.37881498,-0.044444444,0.117324939
Xiaomi,4,128,4.4,11199,Cluster 0,0.112115194,0.047619048,0.424733224
Nokia,4,64,4.1,11199,Cluster 2,0.018183471,0.171428571,9.427714286
SAMSUNG,3,16,4.3,11200,Cluster 2,-0.813021703,-0.065217391,0.080216052
SAMSUNG,3,16,4.3,11200,Cluster 2,-0.377743208,0,0
OPPO,3,32,4.3,11249,Cluster 2,0.023566879,-0.022727273,-0.964373464
SAMSUNG,2,16,4.2,11250,Cluster 2,0.875312552,0.05,0.057122453
SAMSUNG,4,64,4.2,11290,Cluster 2,-0.589439616,-0.045454545,0.077114846
SAMSUNG,4,64,4.3,11299,Cluster 2,-0.357207873,0,0
SAMSUNG,1,8,4.3,11390,Cluster 2,-0.352840909,0,0
realme,4,64,4.4,11490,Cluster 2,-0.540381615,-0.022222222,0.041123202
Nokia,6,64,4.1,11490,Cluster 2,-0.410739012,0.051282051,-0.12485313
SAMSUNG,3,32,4.3,11490,Cluster 2,0.436429554,0,0
POCO,6,128,4.4,11499,Cluster 0,-0.281267579,0.023255814,-0.082682171
GIONEE,3,32,3.9,11499,Cluster 1,0.356174077,-0.025,-0.070190397
SAMSUNG,3,32,4,11499,Cluster 1,-0.400406716,-0.069767442,0.174241438
SAMSUNG,3,32,4,11499,Cluster 1,-0.22612558,-0.047619048,0.210586735
SAMSUNG,3,32,4,11499,Cluster 1,0.354416961,-0.047619048,-0.134358828
realme,4,64,4.4,11499,Cluster 2,-0.080006401,0,0
realme,4,64,4.3,11499,Cluster 2,-0.080006401,0,0
SAMSUNG,4,64,4.2,11499,Cluster 2,-0.115393492,-0.023255814,0.201534884
SAMSUNG,4,64,4.2,11499,Cluster 2,0.205472272,0,0
SAMSUNG,4,64,4.1,11499,Cluster 2,-0.477294422,0.051282051,-0.107443223
Xiaomi,4,64,4.4,11499,Cluster 2,-0.148159123,0.047619048,-0.321404762
Xiaomi,4,64,4.4,11499,Cluster 2,-0.148159123,0.073170732,-0.493865854
Xiaomi,4,64,4.4,11499,Cluster 2,0.045458678,0.023255814,0.511581395
realme,4,128,4.3,11499,Cluster 0,0.210548479,-0.022727273,-0.107943182
realme,4,128,4.3,11499,Cluster 0,-0.041670139,-0.044444444,1.066577778
GIONEE,1,4,4.2,11500,Cluster 2,1.87571893,0.166666667,0.088854819
SAMSUNG,4,64,4.2,11510,Cluster 2,-0.419214855,-0.023255814,0.05547469
SAMSUNG,3,32,4.3,11599,Cluster 2,-0.226217478,0,0
SAMSUNG,3,32,4.3,11599,Cluster 2,-0.83890054,-0.022727273,0.027091737
SAMSUNG,3,32,4.3,11599,Cluster 2,-0.834297633,0,0
SAMSUNG,4,64,4.3,11699,Cluster 2,-0.290926723,0.102564103,-0.352542735
SAMSUNG,1,16,4.3,11700,Cluster 2,-0.841032609,-0.065217391,0.077544426
SAMSUNG,1,16,4.3,11700,Cluster 2,-0.80499675,-0.065217391,0.08101572
SAMSUNG,1,16,4.3,11700,Cluster 2,-0.712460064,0.102564103,-0.143957687
SAMSUNG,4,64,4.2,11730,Cluster 2,0.955325888,0.076923077,0.080520248
SAMSUNG,4,64,4.2,11730,Cluster 2,-0.001277139,0,0
SAMSUNG,3,32,4.2,11744,Cluster 2,-0.217014468,0.076923077,-0.354460593
SAMSUNG,3,32,4.2,11745,Cluster 2,-0.706301575,-0.023255814,0.032926182
SAMSUNG,3,32,4.2,11745,Cluster 2,0.129544143,0.024390244,0.188277473
SAMSUNG,3,32,4.2,11745,Cluster 2,-0.237288136,0,0
Xiaomi,4,64,4.3,11748,Cluster 2,-0.216747783,0,0
OPPO,4,64,4.3,11779,Cluster 2,-0.015133779,0,0
HTC,2,16,3.7,11810,Cluster 1,-0.233116883,0,0
Motorola,6,64,4.3,11829,Cluster 2,-0.260225141,0.131578947,-0.505635032
LG,4,64,3.2,11849,Cluster 1,0.482978723,-0.2,-0.414096916
Xiaomi,3,32,4.2,11900,Cluster 2,0.012938372,-0.023255814,-1.797429621
Xiaomi,3,32,4.4,11946,Cluster 2,-0.108440928,0.073170732,-0.674751985
Xiaomi,4,64,4.4,11948,Cluster 2,-0.172748044,0,0
OPPO,4,64,4.3,11960,Cluster 2,0.14013346,0,0
Nokia,4,64,3.5,11989,Cluster 1,0.394231887,-0.125,-0.317072271
SAMSUNG,4,64,4.2,11989,Cluster 2,0.243801224,0,0
vivo,8,128,4.3,11990,Cluster 0,-0.070542636,0,0
realme,4,64,4.4,11990,Cluster 2,-0.063208063,0.023255814,-0.367924799
realme,4,64,4.4,11990,Cluster 2,-0.000750063,0,0
realme,4,64,4.4,11990,Cluster 2,0.332370263,0.023255814,0.069969599
Nokia,6,64,4.1,11990,Cluster 2,0.600801068,0.025,0.041611111
SAMSUNG,4,64,4.3,11990,Cluster 2,-0.226401703,0.023809524,-0.10516495
Xiaomi,4,64,4.3,11990,Cluster 2,-0.197939662,0.131578947,-0.664742712
vivo,3,64,4.4,11990,Cluster 2,0.090991811,0,0
vivo,3,64,4.4,11990,Cluster 2,0.500625782,0,0
OPPO,4,64,4.5,11990,Cluster 2,-0.142959257,0.046511628,-0.325348837
SAMSUNG,2,16,4.4,11995,Cluster 2,-0.314571429,0,0
realme,4,128,4.5,11999,Cluster 0,0.000750626,0.022727273,30.27777778
Infinix,4,128,4.3,11999,Cluster 0,0.50175219,0,0
ASUS,3,32,4,11999,Cluster 1,0.500062508,0,0
ASUS,3,32,4,11999,Cluster 1,0.50175219,0,0
Nokia,4,64,3.9,11999,Cluster 1,2.087750901,0.026315789,0.012604851
Nokia,4,64,3.9,11999,Cluster 1,0.200020002,0.026315789,0.131565789
Xiaomi,4,64,2.3,11999,Cluster 1,-0.076928995,-0.477272727,6.204068182
realme,3,32,4.3,11999,Cluster 2,0.200020002,-0.022727273,-0.113625
realme,3,32,4.3,11999,Cluster 2,-0.538482249,-0.022727273,0.042206169
realme,3,64,4.4,11999,Cluster 2,-0.538482249,0,0
GIONEE,2,16,4.4,11999,Cluster 2,-0.120887977,0.128205128,-1.060528361
GIONEE,3,64,4.1,11999,Cluster 2,2.438108883,0.078947368,0.032380575
Nokia,3,32,4.1,11999,Cluster 2,0.200020002,0.078947368,0.394697368
SAMSUNG,4,64,4.3,11999,Cluster 2,2.00726817,0.228571429,0.113871894
Lenovo,4,64,4.1,11999,Cluster 2,0.500062508,0,0
Lenovo,4,32,4.1,11999,Cluster 2,-0.142867348,0,0
Lenovo,4,32,4.1,11999,Cluster 2,-0.368440444,0,0
Lenovo,4,64,4.1,11999,Cluster 2,-0.400020001,0,0
Motorola,4,64,4.1,11999,Cluster 2,-0.428591838,-0.023809524,0.05555291
Motorola,3,32,4.2,11999,Cluster 2,1.182033097,0.076923077,0.065076923
Motorola,1,8,4.2,11999,Cluster 2,-0.8400112,0.105263158,-0.125311612
Motorola,4,64,4.1,11999,Cluster 2,0.500062508,0,0
POCO,6,64,4.3,11999,Cluster 2,-0.272743803,0.023809524,-0.087296296
Xiaomi,4,64,4.4,11999,Cluster 2,-0.028342376,-0.022222222,0.784063492
Xiaomi,4,64,4.4,11999,Cluster 2,0.201101101,-0.022222222,-0.110502738
vivo,3,32,4.3,11999,Cluster 2,-0.457034255,-0.022727273,0.049727723
Infinix,4,64,4.4,11999,Cluster 2,-0.294134949,0.047619048,-0.161895238
Infinix,4,64,4.4,11999,Cluster 2,0.090917356,0.047619048,0.523761905
Infinix,4,64,4.4,11999,Cluster 2,0.200020002,0,0
Infinix,4,64,4.4,11999,Cluster 2,-0.076928995,0,0
Infinix,4,64,4.1,11999,Cluster 2,0.510067959,0,0
Infinix,4,64,4.1,11999,Cluster 2,-0.076928995,-0.023809524,0.3095
Infinix,4,64,4.1,11999,Cluster 2,-0.200013334,-0.046511628,0.232542636
realme,4,64,4.5,11999,Cluster 2,-0.076928995,0,0
realme,4,128,4.4,11999,Cluster 0,0.363677691,0.047619048,0.1309375
realme,4,128,4.4,11999,Cluster 0,0.090917356,0,0
realme,4,128,4.5,11999,Cluster 0,0.200020002,0,0
realme,4,128,4.5,11999,Cluster 0,0.333370374,0,0
realme,4,128,4.5,11999,Cluster 0,-0.520020801,0,0
realme,4,128,4.5,11999,Cluster 0,-0.675693938,-0.02173913,0.032173043
OPPO,3,32,4.3,12000,Cluster 2,-0.39969985,-0.044444444,0.111194549
Google Pixel,2,16,4.5,12000,Cluster 2,0.463593121,0.153846154,0.331855989
Nokia,4,64,4.3,12000,Cluster 2,0.333481498,0.433333333,1.299422415
SAMSUNG,3,32,4.3,12000,Cluster 2,-0.142550911,-0.022727273,0.159432673
Motorola,2,16,4.3,12000,Cluster 2,-0.866665185,0.075,-0.086538609
OPPO,6,128,4.3,12029,Cluster 0,-0.6991998,-0.022727273,0.03250469
realme,4,128,4.5,12049,Cluster 0,-0.623456983,0.022727273,-0.036453634
SAMSUNG,4,64,4.2,12144,Cluster 2,0.37220339,0.05,0.134335155
OPPO,4,64,4.3,12199,Cluster 2,-0.389744872,0,0
Xiaomi,4,64,4.5,12349,Cluster 2,0.181722488,0.071428571,0.393064019
Xiaomi,4,64,4.4,12349,Cluster 2,-0.176678445,0.073170732,-0.414146341
Nokia,3,32,4.1,12399,Cluster 2,2.646764706,0.108108108,0.040845379
HTC,1,16,4,12400,Cluster 1,0.377930881,0.025641026,0.067845807
OPPO,8,256,4.6,12445,Cluster 0,-0.169779853,0.069767442,-0.410928862
Xiaomi,4,64,4.4,12449,Cluster 2,-0.00400032,0,0
ASUS,3,16,4,12490,Cluster 1,0.784540649,-0.024390244,-0.031088566
SAMSUNG,4,128,4.2,12499,Cluster 0,-0.324341856,-0.023255814,0.07170155
SAMSUNG,4,128,4.2,12499,Cluster 0,0.029232543,0,0
SAMSUNG,4,128,4.2,12499,Cluster 0,-0.054824561,0.05,-0.912
Infinix,6,128,4.2,12499,Cluster 0,-0.038464497,-0.045454545,1.181727273
Nokia,4,64,4,12499,Cluster 1,-0.166677779,0.081081081,-0.486454054
realme,4,32,4.4,12499,Cluster 2,0.666755567,0,0
Nokia,3,16,4.1,12499,Cluster 2,0.922923077,0.025,0.027087848
SAMSUNG,4,64,4.2,12499,Cluster 2,0.251151151,0,0
SAMSUNG,4,64,4.2,12499,Cluster 2,-0.177643266,0,0
SAMSUNG,4,64,4.2,12499,Cluster 2,-0.771076393,-0.023255814,0.030160194
SAMSUNG,4,64,4.3,12499,Cluster 2,-0.550557353,0,0
SAMSUNG,4,32,4.3,12499,Cluster 2,-0.542663739,0.162162162,-0.298826235
SAMSUNG,4,32,4.3,12499,Cluster 2,-0.749969994,0.102564103,-0.136757608
Lenovo,4,32,4.1,12499,Cluster 2,0.136376034,0,0
Lenovo,4,32,4.1,12499,Cluster 2,0.041670139,0,0
Xiaomi,4,64,4.4,12499,Cluster 2,-0.131893319,0.023255814,-0.176322912
Xiaomi,4,64,4.4,12499,Cluster 2,-0.305572532,-0.022222222,0.072723232
Xiaomi,4,64,4.3,12499,Cluster 2,0.256180905,0.023809524,0.092940275
Infinix,4,64,4.3,12499,Cluster 2,0.250025003,0,0
Infinix,4,64,4.3,12499,Cluster 2,-0.218763673,0,0
Infinix,4,64,4.3,12499,Cluster 2,-0.107150511,0,0
realme,4,128,4.4,12499,Cluster 0,0.086964084,0,0
realme,4,128,4.3,12499,Cluster 0,0.666755567,0,0
realme,4,128,4.3,12499,Cluster 0,-0.40478118,-0.044444444,0.109798693
LG,1,8,3.7,12500,Cluster 1,-0.374687344,-0.051282051,0.136866249
OPPO,3,16,4.2,12500,Cluster 2,-0.305555556,-0.023255814,0.076109937
HTC,2,16,3.8,12570,Cluster 1,-0.767179107,-0.173913043,0.226691579
LG,4,64,3.8,12790,Cluster 1,1.558,0.117647059,0.075511591
LG,1,4,4,12791,Cluster 1,-0.767436364,-0.090909091,0.118458149
realme,6,128,4.3,12799,Cluster 0,-0.288904939,-0.022727273,0.078666958
OPPO,6,128,4.2,12837,Cluster 0,-0.520971714,-0.045454545,0.087249546
Nokia,4,64,4.2,12849,Cluster 2,0.548258826,0,0
OPPO,4,64,4.3,12889,Cluster 2,-0.504078492,0,0
Lenovo,1,4,4.3,12899,Cluster 2,-0.078577041,0.048780488,-0.620798226
vivo,8,128,4.3,12900,Cluster 0,-0.071274298,-0.022727273,0.318870523
SAMSUNG,3,32,4.3,12900,Cluster 2,3.212932724,0.048780488,0.015182543
SAMSUNG,3,32,4.3,12900,Cluster 2,-0.874757282,0.023809524,-0.027218435
SAMSUNG,3,32,4.3,12900,Cluster 2,-0.310123536,0,0
LG,4,64,3.8,12950,Cluster 1,0.54185022,-0.025641026,-0.047321242
OPPO,2,32,4.3,12990,Cluster 2,-0.498242497,-0.022727273,0.045614882
OPPO,3,32,4.4,12990,Cluster 2,-0.055272727,0,0
OPPO,4,64,4.3,12990,Cluster 2,-0.434971727,-0.022727273,0.05225
OPPO,3,32,4.2,12990,Cluster 2,0.3003003,0,0
SAMSUNG,3,32,4.4,12990,Cluster 2,0.998461538,0.047619048,0.047692421
SAMSUNG,3,32,4.4,12990,Cluster 2,0.181983621,0.047619048,0.261666667
Xiaomi,4,64,4.3,12990,Cluster 2,0.087211249,-0.022727273,-0.260600244
OPPO,8,128,4.3,12990,Cluster 0,-0.446998723,0,0
OPPO,4,128,4.4,12990,Cluster 0,-0.133422282,0.047619048,-0.356904762
OPPO,4,64,4.3,12990,Cluster 2,0.011918673,0.023809524,1.997665733
OPPO,3,64,4.4,12990,Cluster 2,-0.409276944,0,0
OPPO,2,32,4.3,12990,Cluster 2,0.306841046,-0.022727273,-0.074068554
Nokia,4,64,4.1,12998,Cluster 2,-0.051171618,0.025,-0.488552068
realme,4,128,4.5,12999,Cluster 0,-0.518537724,0.022727273,-0.043829545
realme,4,128,4.5,12999,Cluster 0,0.083340278,0,0
HTC,3,32,3.9,12999,Cluster 1,-0.771907352,-0.170212766,0.220509321
Nokia,4,64,3.9,12999,Cluster 1,-0.769107799,0.026315789,-0.034215996
Nokia,4,32,4,12999,Cluster 1,-0.015152663,-0.069767442,4.604302326
